node_id,protected_group,community_id,degree,normalized_degree,pagerank,clustering_coefficient,k_core_number,community_size,community_id_encoded,neighbor_degree_mean,neighbor_degree_max,ris_coverage_proxy
15527979,1,3,0.009049774,0.009049774,0.0073328107,0.0,0.2,0.15227273,0.025641026,0.025641026,0.040723983,0.0
15531489,1,22,0.0,0.0,0.0008392479,0.0,0.0,0.19772728,0.18803419,0.054298643,0.054298643,0.0
15546710,0,0,0.122171946,0.122171946,0.080443166,0.0,1.0,1.0,0.0,0.09162896,0.8733032,0.4
15549156,1,2,0.022624435,0.022624435,0.022485422,0.0,0.4,0.77272725,0.017094018,0.044494722,0.11764706,0.0
15557309,1,55,0.0,0.0,0.012690343,0.0,0.0,0.0,0.47008547,0.0,0.0,0.0
15559118,1,24,0.013574661,0.013574661,0.010687821,0.0,0.4,0.7659091,0.20512821,0.073529415,0.1719457,0.2
15567045,1,2,0.009049774,0.009049774,0.009431202,0.0,0.2,0.77272725,0.017094018,0.3453997,0.8733032,0.0
15570842,1,5,0.004524887,0.004524887,0.0078113214,0.0,0.2,0.1,0.042735044,0.009049774,0.009049774,0.2
15572221,0,10,0.013574661,0.013574661,0.010871133,0.0,0.6,0.52272725,0.08547009,0.6142534,1.0,0.2
15574629,0,27,0.004524887,0.004524887,0.0053732553,0.0,0.2,0.25,0.23076923,0.08144797,0.14479639,0.0
15577501,0,1,0.0,0.0,0.0012710884,0.0,0.0,0.6363636,0.008547009,1.0,1.0,0.0
15582892,1,0,0.03167421,0.03167421,0.02070911,0.0,0.8,1.0,0.0,0.09276018,0.1719457,0.0
15585410,1,27,0.027149322,0.027149322,0.022864206,0.0,0.4,0.25,0.23076923,0.028442146,0.09049774,0.0
15585556,1,9,0.009049774,0.009049774,0.0066783656,0.0,0.4,0.23636363,0.07692308,0.095022626,0.16742082,0.0
15592470,1,18,0.0,0.0,0.0043702126,0.0,0.0,0.5159091,0.15384616,0.004524887,0.004524887,0.0
15592537,1,27,0.018099548,0.018099548,0.024604611,0.0,0.2,0.25,0.23076923,0.008144797,0.027149322,0.0
15594403,1,0,0.0,0.0,0.00083874154,0.0,0.0,1.0,0.0,0.013574661,0.013574661,0.2
15594511,1,2,0.004524887,0.004524887,0.0032626507,0.0,0.2,0.77272725,0.017094018,0.122171946,0.16742082,0.2
15595551,1,10,0.0,0.0,0.002300447,0.0,0.0,0.52272725,0.08547009,0.009049774,0.009049774,0.0
15595652,1,14,0.009049774,0.009049774,0.00824263,0.0,0.4,0.16136363,0.11965812,0.025641026,0.040723983,0.2
15605407,1,24,0.0,0.0,0.0014580812,0.0,0.0,0.7659091,0.20512821,0.1764706,0.1764706,0.0
15608670,1,2,0.009049774,0.009049774,0.0070113316,0.0,0.4,0.77272725,0.017094018,0.35746607,0.8733032,0.0
15610416,1,7,0.0,0.0,0.003917831,0.0,0.0,0.4568182,0.05982906,0.009049774,0.009049774,0.0
15610769,0,1,0.0,0.0,0.0012710884,0.0,0.0,0.6363636,0.008547009,1.0,1.0,0.0
15613327,0,8,0.013574661,0.013574661,0.010379348,0.0,0.4,0.15454546,0.06837607,0.10294118,0.25339368,0.0
15619695,1,18,0.0,0.0,0.0036042447,0.0,0.0,0.5159091,0.15384616,0.013574661,0.013574661,0.2
15621083,1,56,0.0,0.0,0.012690343,0.0,0.0,0.0,0.47863248,0.0,0.0,0.0
15622705,1,0,0.009049774,0.009049774,0.005947715,0.0,0.4,1.0,0.0,0.11161388,0.29411766,0.2
15636498,0,9,0.004524887,0.004524887,0.0042708595,0.0,0.2,0.23636363,0.07692308,0.5294118,1.0,0.0
1564111,1,18,0.0,0.0,0.0028588092,0.0,0.0,0.5159091,0.15384616,0.013574661,0.013574661,0.4
1565151,1,8,0.036199097,0.036199097,0.027905365,0.0,0.6,0.15454546,0.06837607,0.0462544,0.16289593,0.2
15655753,1,0,0.009049774,0.009049774,0.009597064,0.0,0.2,1.0,0.0,0.016591253,0.027149322,0.2
15658445,1,7,0.004524887,0.004524887,0.00512782,0.0,0.2,0.4568182,0.05982906,0.056561086,0.09049774,0.0
15664977,1,14,0.05882353,0.05882353,0.053792123,0.0,0.6,0.16136363,0.11965812,0.016160311,0.049773756,0.2
15669653,1,13,0.004524887,0.004524887,0.005319432,0.0,0.2,0.13863637,0.11111111,0.44117647,0.8733032,0.6
15723890,1,9,0.040723983,0.040723983,0.02945701,0.0,0.6,0.23636363,0.07692308,0.12760182,0.8733032,0.0
15728729,1,5,0.022624435,0.022624435,0.022549098,0.0,0.4,0.1,0.042735044,0.29260936,0.8733032,0.0
15730606,2,19,0.0,0.0,0.0006194072,0.0,0.0,0.40681818,0.16239317,0.30316743,0.30316743,0.6
15739621,1,10,0.004524887,0.004524887,0.005504164,0.0,0.2,0.52272725,0.08547009,0.022624435,0.036199097,0.0
15739897,1,14,0.040723983,0.040723983,0.036495063,0.0,0.4,0.16136363,0.11965812,0.014932127,0.049773756,0.0
15741724,2,19,0.013574661,0.013574661,0.012218698,0.0,0.4,0.40681818,0.16239317,0.09162896,0.30316743,0.0
15744478,1,2,0.004524887,0.004524887,0.007188211,0.0,0.0,0.77272725,0.017094018,0.027149322,0.054298643,0.0
15745126,1,18,0.027149322,0.027149322,0.04540653,0.0,0.2,0.5159091,0.15384616,0.003232062,0.009049774,0.4
15745159,1,9,0.022624435,0.022624435,0.01938132,0.0,0.4,0.23636363,0.07692308,0.027149322,0.05882353,0.4
15746569,1,0,0.0,0.0,0.00040873804,0.0,0.0,1.0,0.0,0.054298643,0.054298643,0.2
15750726,1,24,0.0,0.0,0.0013920142,0.0,0.0,0.7659091,0.20512821,0.027149322,0.027149322,0.2
15751768,0,57,0.0,0.0,0.012690343,0.0,0.0,0.0,0.4871795,0.0,0.0,0.2
15755677,0,8,0.004524887,0.004524887,0.0042871996,0.0,0.2,0.15454546,0.06837607,0.14705883,0.14932127,0.2
15755923,1,20,0.004524887,0.004524887,0.013056443,0.0,0.0,0.26136363,0.17094018,0.0022624435,0.004524887,0.4
15755973,1,0,0.0,0.0,0.0003819484,0.0,0.0,1.0,0.0,0.03167421,0.03167421,0.2
15757811,0,19,0.11764706,0.11764706,0.101024166,0.0,0.8,0.40681818,0.16239317,0.019105079,0.11312217,0.0
15758330,0,20,0.009049774,0.009049774,0.01342886,0.0,0.2,0.26136363,0.17094018,0.012066365,0.018099548,0.2
15760559,1,24,0.004524887,0.004524887,0.005476109,0.0,0.2,0.7659091,0.20512821,0.020361992,0.027149322,0.0
15765833,1,21,0.0,0.0,0.0009950122,0.0,0.0,0.125,0.17948718,0.11764706,0.11764706,0.2
15769442,1,9,0.0,0.0,0.00030567375,0.0,0.0,0.23636363,0.07692308,0.1402715,0.1402715,0.0
15770608,1,30,0.009049774,0.009049774,0.009670087,0.0,0.2,0.14772727,0.25641027,0.02111614,0.054298643,0.0
15773440,1,0,0.009049774,0.009049774,0.006257238,0.0,0.4,1.0,0.0,0.060331825,0.1040724,0.4
15777354,1,10,0.0,0.0,0.00038361733,0.0,0.0,0.52272725,0.08547009,0.25339368,0.25339368,0.0
15777389,1,24,0.0,0.0,0.0018239741,0.0,0.0,0.7659091,0.20512821,0.06334842,0.06334842,0.4
15779986,1,18,0.004524887,0.004524887,0.007967899,0.0,0.2,0.5159091,0.15384616,0.049773756,0.08597285,0.0
15782326,1,7,0.004524887,0.004524887,0.008208038,0.0,0.2,0.4568182,0.05982906,0.0067873304,0.009049774,0.0
15785068,0,0,0.004524887,0.004524887,0.0032785244,0.0,0.2,1.0,0.0,0.07239819,0.1040724,0.2
15788707,1,7,0.018099548,0.018099548,0.019783592,0.0,0.2,0.4568182,0.05982906,0.016289594,0.036199097,0.2
15791504,0,2,0.0,0.0,0.0010295797,0.0,0.0,0.77272725,0.017094018,0.04524887,0.04524887,0.2
15791939,0,29,0.004524887,0.004524887,0.0056608715,0.0,0.2,0.21136364,0.24786325,0.024886878,0.036199097,0.2
15792031,2,25,0.004524887,0.004524887,0.012523025,0.0,0.0,0.052272726,0.21367522,0.0022624435,0.004524887,0.2
15792641,1,14,0.0,0.0,0.0011823063,0.0,0.0,0.16136363,0.11965812,0.022624435,0.022624435,0.0
15793783,1,13,0.009049774,0.009049774,0.017795207,0.0,0.0,0.13863637,0.11111111,0.012066365,0.03167421,0.0
15798850,1,22,0.009049774,0.009049774,0.0074604033,0.0,0.4,0.19772728,0.18803419,0.028657617,0.05882353,0.0
15802312,1,13,0.0,0.0,0.002358506,0.0,0.0,0.13863637,0.11111111,0.022624435,0.022624435,0.0
15806134,1,22,0.0,0.0,0.0027608788,0.0,0.0,0.19772728,0.18803419,0.004524887,0.004524887,0.0
15808140,1,17,0.004524887,0.004524887,0.004498612,0.0,0.2,0.15227273,0.14529915,0.029411765,0.040723983,0.6
15809173,1,3,0.009049774,0.009049774,0.010287525,0.0,0.2,0.15227273,0.025641026,0.013574661,0.018099548,0.0
15809321,2,19,0.0,0.0,0.0013438214,0.0,0.0,0.40681818,0.16239317,0.03167421,0.03167421,0.0
15809746,1,2,0.0,0.0,0.00076464063,0.0,0.0,0.77272725,0.017094018,0.8733032,0.8733032,0.0
15811110,1,0,0.03167421,0.03167421,0.019688718,0.0,0.8,1.0,0.0,0.095022626,0.16742082,0.0
15811621,1,7,0.013574661,0.013574661,0.017118406,0.0,0.2,0.4568182,0.05982906,0.030542986,0.09049774,0.4
15814139,1,5,0.0,0.0,0.0013896626,0.0,0.0,0.1,0.042735044,0.022624435,0.022624435,0.0
15823113,0,19,0.0,0.0,0.0008480866,0.0,0.0,0.40681818,0.16239317,0.03167421,0.03167421,0.0
15825711,1,2,0.027149322,0.027149322,0.02128597,0.0,0.6,0.77272725,0.017094018,0.13251455,0.5972851,0.0
15830237,0,17,0.0,0.0,0.0010243163,0.0,0.0,0.15227273,0.14529915,0.03167421,0.03167421,0.0
15830701,1,10,0.022624435,0.022624435,0.02856027,0.0,0.2,0.52272725,0.08547009,0.018853696,0.07692308,0.0
15834295,1,0,0.036199097,0.036199097,0.023127345,0.0,1.0,1.0,0.0,0.06737054,0.12669684,0.0
15834790,1,29,0.0,0.0,0.0029727484,0.0,0.0,0.21136364,0.24786325,0.027149322,0.027149322,0.0
15837380,1,0,0.0,0.0,0.00020828338,0.0,0.0,1.0,0.0,0.095022626,0.095022626,0.0
15838767,0,20,0.0,0.0,0.0013910935,0.0,0.0,0.26136363,0.17094018,0.013574661,0.013574661,0.0
15840187,1,10,0.0,0.0,0.0014724289,0.0,0.0,0.52272725,0.08547009,0.03167421,0.03167421,0.0
15840874,1,24,0.022624435,0.022624435,0.020834014,0.0,0.6,0.7659091,0.20512821,0.14555053,0.33484164,0.4
15842013,1,1,0.004524887,0.004524887,0.0039440584,0.0,0.2,0.6363636,0.008547009,0.027149322,0.040723983,0.2
15844409,1,1,0.054298643,0.054298643,0.056098673,0.0,0.4,0.6363636,0.008547009,0.010442046,0.022624435,0.0
15844557,0,29,0.022624435,0.022624435,0.022016946,0.0,0.6,0.21136364,0.24786325,0.32051283,1.0,0.4
15846682,0,1,0.036199097,0.036199097,0.031748254,0.0,0.4,0.6363636,0.008547009,0.016591253,0.05882353,0.2
15846704,1,0,0.036199097,0.036199097,0.026572905,0.0,0.8,1.0,0.0,0.08496732,0.1719457,0.0
15847834,0,1,0.0,0.0,0.0012710884,0.0,0.0,0.6363636,0.008547009,1.0,1.0,0.0
1584901,0,38,0.009049774,0.009049774,0.009486735,0.0,0.2,0.07727273,0.32478634,0.012066365,0.022624435,0.0
15852053,2,19,0.022624435,0.022624435,0.017636493,0.0,0.4,0.40681818,0.16239317,0.12066365,0.5972851,0.2
15853001,1,10,0.0,0.0,0.0023786498,0.0,0.0,0.52272725,0.08547009,0.013574661,0.013574661,0.0
15854271,0,1,0.0,0.0,0.0012710884,0.0,0.0,0.6363636,0.008547009,1.0,1.0,0.4
15858295,1,24,0.004524887,0.004524887,0.004151703,0.0,0.2,0.7659091,0.20512821,0.056561086,0.09954751,0.0
15858376,1,2,0.0,0.0,0.00076464063,0.0,0.0,0.77272725,0.017094018,0.8733032,0.8733032,0.0
15858413,1,20,0.0,0.0,0.0016319967,0.0,0.0,0.26136363,0.17094018,0.018099548,0.018099548,0.2
15861560,1,32,0.0,0.0,0.012690343,0.0,0.0,0.0,0.2735043,0.0,0.0,0.2
15862005,1,0,0.013574661,0.013574661,0.010693617,0.0,0.4,1.0,0.0,0.239819,0.5972851,0.2
15863862,0,30,0.004524887,0.004524887,0.0058401492,0.0,0.2,0.14772727,0.25641027,0.009049774,0.013574661,0.0
15865288,2,19,0.018099548,0.018099548,0.015809098,0.0,0.4,0.40681818,0.16239317,0.046153847,0.16742082,0.0
15870683,1,0,0.018099548,0.018099548,0.012670268,0.0,0.6,1.0,0.0,0.05158371,0.07692308,0.0
15872224,1,17,0.0,0.0,0.003544049,0.0,0.0,0.15227273,0.14529915,0.004524887,0.004524887,0.0
15872418,0,16,0.018099548,0.018099548,0.040541694,0.0,0.0,0.038636364,0.13675214,0.0009049774,0.004524887,0.2
15878694,1,58,0.0,0.0,0.012690343,0.0,0.0,0.0,0.4957265,0.0,0.0,0.2
15880652,1,17,0.004524887,0.004524887,0.0066172495,0.0,0.2,0.15227273,0.14529915,0.07466064,0.1402715,0.0
15883349,1,20,0.004524887,0.004524887,0.005669583,0.0,0.2,0.26136363,0.17094018,0.013574661,0.018099548,0.0
1588551,1,13,0.004524887,0.004524887,0.007053836,0.0,0.2,0.13863637,0.11111111,0.013574661,0.018099548,0.0
15888299,0,2,0.0,0.0,0.00077557797,0.0,0.0,0.77272725,0.017094018,0.05882353,0.05882353,0.0
15893411,0,9,0.0,0.0,0.0021454815,0.0,0.0,0.23636363,0.07692308,0.013574661,0.013574661,0.4
15898829,1,7,0.004524887,0.004524887,0.008455798,0.0,0.0,0.4568182,0.05982906,0.033936653,0.06787331,0.0
15900173,1,30,0.004524887,0.004524887,0.0053900364,0.0,0.2,0.14772727,0.25641027,0.009049774,0.009049774,0.0
15904572,0,8,0.004524887,0.004524887,0.0043572118,0.0,0.2,0.15454546,0.06837607,0.08597285,0.14479639,0.0
15904829,2,0,0.009049774,0.009049774,0.0062798997,0.0,0.4,1.0,0.0,0.08597285,0.1719457,0.0
15906167,1,18,0.0,0.0,0.0028757474,0.0,0.0,0.5159091,0.15384616,0.027149322,0.027149322,0.2
15906181,0,2,0.0,0.0,0.0003926961,0.0,0.0,0.77272725,0.017094018,0.21719457,0.21719457,0.0
15907414,2,19,0.004524887,0.004524887,0.003539164,0.0,0.2,0.40681818,0.16239317,0.20361991,0.30316743,0.2
15911001,1,18,0.004524887,0.004524887,0.01298425,0.0,0.0,0.5159091,0.15384616,0.0067873304,0.009049774,0.2
15911231,1,59,0.0,0.0,0.012690343,0.0,0.0,0.0,0.50427353,0.0,0.0,0.2
15912438,1,2,0.0,0.0,0.00076464063,0.0,0.0,0.77272725,0.017094018,0.8733032,0.8733032,0.0
15914129,1,0,0.05882353,0.05882353,0.043518532,0.0,0.8,1.0,0.0,0.0468649,0.13122173,0.0
15915972,1,3,0.004524887,0.004524887,0.0063991426,0.0,0.2,0.15227273,0.025641026,0.027149322,0.049773756,0.0
15916174,1,2,0.0,0.0,0.0011595616,0.0,0.0,0.77272725,0.017094018,0.018099548,0.018099548,0.0
15917850,0,24,0.0,0.0,0.0039527044,0.0,0.0,0.7659091,0.20512821,0.004524887,0.004524887,0.2
15921624,1,24,0.0,0.0,0.0012528698,0.0,0.0,0.7659091,0.20512821,0.27149323,0.27149323,0.0
15925598,1,5,0.009049774,0.009049774,0.01789115,0.0,0.2,0.1,0.042735044,0.0060331826,0.009049774,0.2
15929023,1,10,0.0,0.0,0.00059089524,0.0,0.0,0.52272725,0.08547009,0.280543,0.280543,0.2
15936819,1,7,0.004524887,0.004524887,0.00532313,0.0,0.2,0.4568182,0.05982906,0.036199097,0.049773756,0.0
15940236,0,9,0.004524887,0.004524887,0.005182242,0.0,0.2,0.23636363,0.07692308,0.024886878,0.027149322,0.0
15940603,1,0,0.0,0.0,0.0009897031,0.0,0.0,1.0,0.0,0.040723983,0.040723983,0.0
15940891,1,14,0.009049774,0.009049774,0.007876641,0.0,0.4,0.16136363,0.11965812,0.30165914,0.8733032,0.0
15941343,1,2,0.06787331,0.06787331,0.047930706,0.0,0.8,0.77272725,0.017094018,0.06363122,0.25791857,0.2
15947833,1,18,0.009049774,0.009049774,0.009253765,0.0,0.4,0.5159091,0.15384616,0.057315234,0.08597285,0.2
15949665,1,60,0.0,0.0,0.0070635686,0.0,0.0,0.0045454544,0.51282054,0.009049774,0.009049774,0.0
15953354,1,2,0.06787331,0.06787331,0.057231776,0.0,0.8,0.77272725,0.017094018,0.04524887,0.21719457,0.2
15954487,0,24,0.0,0.0,0.00041961973,0.0,0.0,0.7659091,0.20512821,0.049773756,0.049773756,0.0
15957148,2,19,0.040723983,0.040723983,0.03002403,0.0,0.6,0.40681818,0.16239317,0.075113125,0.5972851,0.2
15964263,1,0,0.0,0.0,0.0002375628,0.0,0.0,1.0,0.0,0.25791857,0.25791857,0.2
15969841,1,18,0.004524887,0.004524887,0.011028258,0.0,0.0,0.5159091,0.15384616,0.0067873304,0.013574661,0.2
15970379,1,2,0.022624435,0.022624435,0.015425529,0.0,0.8,0.77272725,0.017094018,0.088989444,0.1764706,0.0
15974947,1,24,0.009049774,0.009049774,0.014919646,0.0,0.2,0.7659091,0.20512821,0.004524887,0.009049774,0.0
15978226,1,20,0.004524887,0.004524887,0.009491747,0.0,0.0,0.26136363,0.17094018,0.013574661,0.022624435,0.0
15978412,0,2,0.04524887,0.04524887,0.041350707,0.0,0.6,0.77272725,0.017094018,0.03948992,0.14932127,0.2
15980543,1,7,0.004524887,0.004524887,0.0071388176,0.0,0.2,0.4568182,0.05982906,0.009049774,0.013574661,0.0
15983683,0,3,0.013574661,0.013574661,0.011778359,0.0,0.4,0.15227273,0.025641026,0.04524887,0.09954751,0.2
15984635,1,10,0.004524887,0.004524887,0.003800386,0.0,0.2,0.52272725,0.08547009,0.040723983,0.07239819,0.0
15997671,1,19,0.013574661,0.013574661,0.014828545,0.0,0.4,0.40681818,0.16239317,0.018099548,0.036199097,0.2
15997827,0,2,0.0,0.0,0.0010295797,0.0,0.0,0.77272725,0.017094018,0.04524887,0.04524887,0.0
15998006,1,55,0.0,0.0,0.012690343,0.0,0.0,0.0,0.47008547,0.0,0.0,0.2
16001456,1,24,0.004524887,0.004524887,0.0060999463,0.0,0.2,0.7659091,0.20512821,0.13800906,0.27149323,0.2
16004411,1,24,0.33484164,0.33484164,0.34655803,0.0,0.6,0.7659091,0.20512821,0.0127903465,0.09049774,0.0
16010382,1,14,0.018099548,0.018099548,0.016562909,0.0,0.4,0.16136363,0.11965812,0.015384615,0.022624435,0.0
16014498,0,0,0.013574661,0.013574661,0.010873291,0.0,0.6,1.0,0.0,0.1402715,0.33484164,0.0
16016397,1,2,0.0,0.0,0.0029389658,0.0,0.0,0.77272725,0.017094018,0.004524887,0.004524887,0.0
16022080,1,0,0.004524887,0.004524887,0.007595567,0.0,0.0,1.0,0.0,0.029411765,0.05882353,0.2
16034907,0,29,0.009049774,0.009049774,0.0062699523,0.0,0.4,0.21136364,0.24786325,0.078431375,0.095022626,0.2
16040695,1,27,0.004524887,0.004524887,0.010465064,0.0,0.0,0.25,0.23076923,0.009049774,0.018099548,0.6
16042401,1,0,0.022624435,0.022624435,0.0157455,0.0,0.6,1.0,0.0,0.0708899,0.13122173,0.0
16045488,1,22,0.009049774,0.009049774,0.007486446,0.0,0.2,0.19772728,0.18803419,0.08597285,0.18099548,0.0
16045504,0,17,0.0,0.0,0.0010842463,0.0,0.0,0.15227273,0.14529915,0.15384616,0.15384616,0.0
16045666,0,17,0.004524887,0.004524887,0.004856332,0.0,0.2,0.15227273,0.14529915,0.51583713,1.0,0.0
16047907,1,8,0.004524887,0.004524887,0.0040980973,0.0,0.2,0.15454546,0.06837607,0.024886878,0.036199097,0.0
16050772,1,0,0.04524887,0.04524887,0.034415383,0.0,0.8,1.0,0.0,0.036610447,0.16742082,0.0
1605141,1,48,0.0,0.0,0.005340109,0.0,0.0,0.009090909,0.41025642,0.009049774,0.009049774,0.0
16052393,0,1,0.0,0.0,0.0019558705,0.0,0.0,0.6363636,0.008547009,0.03167421,0.03167421,0.2
16054649,2,19,0.027149322,0.027149322,0.01883846,0.0,0.6,0.40681818,0.16239317,0.057530705,0.09954751,0.2
16062445,0,8,0.018099548,0.018099548,0.016810155,0.0,0.4,0.15454546,0.06837607,0.047058824,0.14932127,0.0
16077875,1,22,0.036199097,0.036199097,0.02677368,0.0,0.8,0.19772728,0.18803419,0.0693816,0.18099548,0.0
16078680,1,27,0.013574661,0.013574661,0.013469622,0.0,0.2,0.25,0.23076923,0.015837105,0.027149322,0.0
16081847,0,1,0.0,0.0,0.0012710884,0.0,0.0,0.6363636,0.008547009,1.0,1.0,0.4
16083146,0,6,0.0,0.0,0.0029212434,0.0,0.0,0.05,0.051282052,0.022624435,0.022624435,0.4
16085807,1,10,0.0,0.0,0.0031016236,0.0,0.0,0.52272725,0.08547009,0.004524887,0.004524887,0.0
16090188,0,1,0.0,0.0,0.0012710884,0.0,0.0,0.6363636,0.008547009,1.0,1.0,0.4
16090877,0,19,0.013574661,0.013574661,0.012106621,0.0,0.4,0.40681818,0.16239317,0.047511313,0.13574661,0.2
16092470,0,22,0.022624435,0.022624435,0.025277652,0.0,0.4,0.19772728,0.18803419,0.015082956,0.040723983,0.2
16095075,1,7,0.0,0.0,0.0042511453,0.0,0.0,0.4568182,0.05982906,0.004524887,0.004524887,0.0
16096104,1,2,0.013574661,0.013574661,0.014451579,0.0,0.4,0.77272725,0.017094018,0.012443439,0.027149322,0.2
16099100,1,2,0.004524887,0.004524887,0.004927475,0.0,0.2,0.77272725,0.017094018,0.07918552,0.14932127,0.0
16102437,1,0,0.19004525,0.19004525,0.13014439,0.0,1.0,1.0,0.0,0.0629275,0.25791857,0.0
16116251,0,9,0.009049774,0.009049774,0.0072654034,0.0,0.4,0.23636363,0.07692308,0.078431375,0.14479639,0.0
16117890,1,23,0.0,0.0,0.0073390203,0.0,0.0,0.0045454544,0.1965812,0.004524887,0.004524887,0.2
16127606,1,0,0.013574661,0.013574661,0.011255555,0.0,0.4,1.0,0.0,0.061085973,0.1719457,0.0
16134117,1,3,0.0,0.0,0.002801564,0.0,0.0,0.15227273,0.025641026,0.009049774,0.009049774,0.0
16134672,1,0,0.049773756,0.049773756,0.03410515,0.0,1.0,1.0,0.0,0.1315988,0.5972851,0.0
16145074,1,27,0.004524887,0.004524887,0.004616491,0.0,0.2,0.25,0.23076923,0.03167421,0.049773756,0.0
16146535,0,0,0.027149322,0.027149322,0.017664794,0.0,1.0,1.0,0.0,0.18358113,0.5972851,0.0
16148335,1,0,0.036199097,0.036199097,0.025406422,0.0,0.6,1.0,0.0,0.061337356,0.25791857,0.0
16150352,1,20,0.0,0.0,0.00200561,0.0,0.0,0.26136363,0.17094018,0.022624435,0.022624435,0.0
16152223,1,19,0.0,0.0,0.0007943724,0.0,0.0,0.40681818,0.16239317,0.11764706,0.11764706,0.2
16153327,1,1,0.013574661,0.013574661,0.02003507,0.0,0.2,0.6363636,0.008547009,0.0056561087,0.018099548,0.0
16156062,1,2,0.009049774,0.009049774,0.0060089882,0.0,0.4,0.77272725,0.017094018,0.07390649,0.122171946,0.0
16158468,1,2,0.0,0.0,0.0006162085,0.0,0.0,0.77272725,0.017094018,0.14932127,0.14932127,0.0
16158546,1,24,0.013574661,0.013574661,0.019678172,0.0,0.2,0.7659091,0.20512821,0.022624435,0.06334842,0.2
16166839,0,22,0.013574661,0.013574661,0.012705447,0.0,0.4,0.19772728,0.18803419,0.015837105,0.022624435,0.2
16168272,1,0,0.027149322,0.027149322,0.020602236,0.0,0.8,1.0,0.0,0.09825469,0.29411766,0.0
16168407,2,19,0.022624435,0.022624435,0.016478421,0.0,0.6,0.40681818,0.16239317,0.078431375,0.30316743,0.0
16170886,1,19,0.0,0.0,0.0007943724,0.0,0.0,0.40681818,0.16239317,0.11764706,0.11764706,0.2
16175266,1,18,0.009049774,0.009049774,0.011986181,0.0,0.2,0.5159091,0.15384616,0.019607844,0.049773756,0.0
1618581,1,20,0.004524887,0.004524887,0.010587703,0.0,0.0,0.26136363,0.17094018,0.013574661,0.027149322,0.0
16186643,2,0,0.013574661,0.013574661,0.009114323,0.0,0.4,1.0,0.0,0.050904978,0.122171946,0.0
16186782,1,2,0.004524887,0.004524887,0.0041718916,0.0,0.2,0.77272725,0.017094018,0.018099548,0.027149322,0.0
16188243,1,10,0.004524887,0.004524887,0.008037072,0.0,0.0,0.52272725,0.08547009,0.020361992,0.040723983,0.2
16189104,1,24,0.009049774,0.009049774,0.008935183,0.0,0.2,0.7659091,0.20512821,0.015082956,0.022624435,0.2
16190433,0,38,0.0,0.0,0.00050810975,0.0,0.0,0.07727273,0.32478634,0.07692308,0.07692308,0.2
16194172,1,2,0.022624435,0.022624435,0.016160043,0.0,0.8,0.77272725,0.017094018,0.09653092,0.1719457,0.0
16209040,1,0,0.018099548,0.018099548,0.011852549,0.0,0.6,1.0,0.0,0.08144797,0.16742082,0.0
16213363,1,9,0.0,0.0,0.0011308764,0.0,0.0,0.23636363,0.07692308,0.03167421,0.03167421,0.2
16213727,0,10,0.009049774,0.009049774,0.010421321,0.0,0.2,0.52272725,0.08547009,0.122171946,0.30316743,0.0
16214306,1,18,0.004524887,0.004524887,0.007296848,0.0,0.2,0.5159091,0.15384616,0.018099548,0.03167421,0.0
16214599,0,1,0.0,0.0,0.0012710884,0.0,0.0,0.6363636,0.008547009,1.0,1.0,0.0
16217220,1,1,0.009049774,0.009049774,0.0067722895,0.0,0.4,0.6363636,0.008547009,0.06787331,0.1402715,0.2
16217319,1,8,0.004524887,0.004524887,0.0036319008,0.0,0.2,0.15454546,0.06837607,0.09728507,0.14479639,0.0
16220573,0,0,0.07692308,0.07692308,0.061657883,0.0,0.8,1.0,0.0,0.059074912,0.5972851,0.2
16227947,0,19,0.009049774,0.009049774,0.0075862273,0.0,0.4,0.40681818,0.16239317,0.05882353,0.11764706,0.0
16231946,1,2,0.018099548,0.018099548,0.015591468,0.0,0.4,0.77272725,0.017094018,0.07963801,0.30316743,0.2
16236786,1,18,0.13122173,0.13122173,0.11823169,0.0,1.0,0.5159091,0.15384616,0.09668175,0.8733032,0.2
16244531,1,24,0.018099548,0.018099548,0.015933357,0.0,0.4,0.7659091,0.20512821,0.13755657,0.33484164,0.4
16246096,2,19,0.0,0.0,0.0013438214,0.0,0.0,0.40681818,0.16239317,0.03167421,0.03167421,0.0
16249208,1,24,0.004524887,0.004524887,0.008366837,0.0,0.0,0.7659091,0.20512821,0.022624435,0.04524887,0.2
16251682,0,29,0.0,0.0,0.0022200572,0.0,0.0,0.21136364,0.24786325,0.013574661,0.013574661,0.0
16254381,0,24,0.013574661,0.013574661,0.018778332,0.0,0.2,0.7659091,0.20512821,0.015837105,0.040723983,0.2
16257494,2,19,0.004524887,0.004524887,0.00395725,0.0,0.2,0.40681818,0.16239317,0.09049774,0.16742082,0.2
16261754,0,22,0.004524887,0.004524887,0.0039327336,0.0,0.2,0.19772728,0.18803419,0.03167421,0.040723983,0.4
16269833,1,1,0.004524887,0.004524887,0.007734003,0.0,0.2,0.6363636,0.008547009,0.013574661,0.022624435,0.2
16273731,0,4,0.009049774,0.009049774,0.007386325,0.0,0.4,0.19090909,0.034188036,0.057315234,0.1402715,0.0
16286974,0,18,0.004524887,0.004524887,0.006618947,0.0,0.2,0.5159091,0.15384616,0.020361992,0.03167421,0.0
16287203,1,0,0.013574661,0.013574661,0.010398419,0.0,0.4,1.0,0.0,0.035067875,0.06334842,0.0
