node_id,candidate_group,ml_score,ris_score,fair_ris_score,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,cluster_diversity_bonus,cluster_coverage_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization
448,palmdale,0.05901034249483197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.05901034249483197,0.0,0.0,0.012430360993287598,0.012430360993287598,0.012430360993287598,0.012430360993287598,per_group
449,palmdale,0.012321183688644623,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.012321183688644623,0.0,0.0,2.8030925292320497,2.8030925292320497,2.8030925292320497,2.8030925292320497,per_group
45,lancaster,0.25566615372942597,0.6,0.5999999999999999,0.0,0.0,0.5999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.25566615372942597,0.0,0.0,1.7311332307458849,1.7311332307458849,1.7311332307458849,1.7311332307458849,per_group
450,palmdale,0.021924880276654863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.021924880276654863,0.0,0.0,0.005013268549652177,0.005013268549652177,0.005013268549652177,0.005013268549652177,per_group
451,palmdale,0.032205487907595136,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.032205487907595136,0.0,0.0,1.4070693900758402,1.4070693900758402,1.4070693900758402,1.4070693900758402,per_group
452,palmdale,0.09287332706232015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.09287332706232015,0.0,0.0,0.019202957906785237,0.019202957906785237,0.019202957906785237,0.019202957906785237,per_group
453,palmdale,0.06456901463531221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.06456901463531221,0.0,0.0,0.013542095421383646,0.013542095421383646,0.013542095421383646,0.013542095421383646,per_group
454,palmdale,0.021811421843121553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.021811421843121553,0.0,0.0,0.0049905768629455146,0.0049905768629455146,0.0049905768629455146,0.0049905768629455146,per_group
455,palmdale,0.03626088493472789,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0006282924943212033,0.03626088493472789,0.0,0.0,0.7078804694812667,0.7078804694812667,0.7078804694812667,0.7078804694812667,per_group
456,palmdale,0.025451187195421738,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0006282924943212033,0.025451187195421738,0.0,0.0,2.605718529933405,2.605718529933405,2.605718529933405,2.605718529933405,per_group
