node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,community_diversity_bonus,combined_score
341,0.20261515561291527,0.0,0.0,0.0,0.16666666666666666,0.2359484889462486
342,0.1196002307182158,0.0,0.0,0.0,0.0,0.1196002307182158
343,0.290891690777261,0.0,0.0,0.0,0.16666666666666666,0.32422502411059434
344,0.19717649388252942,1.0,0.6580784157499585,0.0,0.0,1.5262157017575086
345,0.11333412119133107,0.0,0.0,0.0,0.0,0.11333412119133107
346,0.09173163771380412,0.0,0.0,0.0,0.0,0.09173163771380412
347,0.3228703507205927,0.0,0.0,0.0,0.0,0.3228703507205927
348,0.12834860487505054,0.0,0.0,0.0,0.0,0.12834860487505054
349,0.2195168755520798,0.0,0.0,0.0,0.0,0.2195168755520798
35,0.3505005385774695,0.0,0.0,0.0,0.16666666666666666,0.3838338719108028
350,0.4693931147695533,0.0,0.0,0.14285714285714285,0.3333333333333333,0.5646312100076486
351,0.16196656602115472,0.0,0.0,0.0,0.0,0.16196656602115472
352,0.11687459908929548,0.0,0.0,0.0,0.0,0.11687459908929548
353,0.0908471680055724,0.0,0.0,0.0,0.0,0.0908471680055724
354,0.13864751822564822,0.0,0.0,0.0,0.0,0.13864751822564822
355,0.23772017575822899,0.0,0.0,0.0,0.16666666666666666,0.27105350909156234
356,0.11810931250122324,0.0,0.0,0.0,0.0,0.11810931250122324
357,0.17459959729456231,0.0,0.0,0.0,0.0,0.17459959729456231
358,0.11352582192773678,0.0,0.0,0.0,0.0,0.11352582192773678
359,0.1139775866869903,0.0,0.0,0.0,0.0,0.1139775866869903
36,0.306120715465898,0.0,0.0,0.1,0.16666666666666666,0.3594540487992313
360,0.1559530383601916,0.0,0.0,0.0,0.0,0.1559530383601916
361,0.0908656764990216,0.0,0.0,0.0,0.0,0.0908656764990216
362,0.17608642001513208,0.5,0.32903920787497926,0.0,0.0,0.8406060239526217
363,0.12305241916445021,0.0,0.0,0.0,0.0,0.12305241916445021
364,0.33385273941651855,0.0,0.0,0.0,0.0,0.33385273941651855
365,0.09610578541244819,0.0,0.0,0.0,0.0,0.09610578541244819
366,0.29774818186540175,0.0,0.0,0.0,0.0,0.29774818186540175
367,0.10171511908029957,0.0,0.0,0.0,0.0,0.10171511908029957
368,0.31481214647054645,0.0,0.0,0.0,0.0,0.31481214647054645
369,0.15956077691094583,0.0,0.0,0.0,0.0,0.15956077691094583
37,0.5152078580604903,0.0,0.0,0.1111111111111111,0.5,0.6374300802827125
370,0.0682640494134245,0.0,0.0,0.0,0.0,0.0682640494134245
371,0.22244523425392873,0.0,0.0,0.0,0.16666666666666666,0.2557785675872621
